Date (MM/DD/YYYY),Time (HH:MM),NaN,NaN,GHI (W/m^2),NaN,NaN,DNI (W/m^2),NaN,NaN,DHI (W/m^2),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TotCld (tenths),NaN,NaN,NaN,NaN,NaN,Dry-bulb (C),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Pressure (mbar),NaN,NaN,NaN,NaN,NaN,Wspd (m/s),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11/27/2024,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55625,0,0,0,0,0,5.657,0,0,0,0,0,0,0,0,1012.21,0,0,0,0,0,2.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.835,0,0,0,0,0,5.363,0,0,0,0,0,0,0,0,1012.32,0,0,0,0,0,2.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64875,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,1012.43,0,0,0,0,0,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44625,0,0,0,0,0,5.023,0,0,0,0,0,0,0,0,1012.39,0,0,0,0,0,2.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78,0,0,0,0,0,4.889,0,0,0,0,0,0,0,0,1012.37,0,0,0,0,0,3.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29125,0,0,0,0,0,4.818,0,0,0,0,0,0,0,0,1012.37,0,0,0,0,0,3.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,4.688,0,0,0,0,0,0,0,0,1012.29,0,0,0,0,0,2.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9575,0,0,0,0,0,4.474,0,0,0,0,0,0,0,0,1012.19,0,0,0,0,0,2.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81125,0,0,0,0,0,4.459,0,0,0,0,0,0,0,0,1012.02,0,0,0,0,0,3.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59375,0,0,0,0,0,4.385,0,0,0,0,0,0,0,0,1012.03,0,0,0,0,0,3.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32875,0,0,0,0,0,4.226,0,0,0,0,0,0,0,0,1012.03,0,0,0,0,0,2.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77,0,0,0,0,0,4.017,0,0,0,0,0,0,0,0,1012.11,0,0,0,0,0,2.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59875,0,0,0,0,0,3.963,0,0,0,0,0,0,0,0,1012.19,0,0,0,0,0,2.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31375,0,0,0,0,0,3.976,0,0,0,0,0,0,0,0,1012.35,0,0,0,0,0,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.885,0,0,0,0,0,3.792,0,0,0,0,0,0,0,0,1012.6,0,0,0,0,0,2.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,08:00,0,0,5.227,0,0,0.15,0,0,5.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.685,0,0,0,0,0,3.873,0,0,0,0,0,0,0,0,1012.96,0,0,0,0,0,2.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,09:00,0,0,43.678,0,0,9.783,0,0,33.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3275,0,0,0,0,0,4.622,0,0,0,0,0,0,0,0,1013.17,0,0,0,0,0,2.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,10:00,0,0,92.098,0,0,31.327,0,0,60.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,5.488,0,0,0,0,0,0,0,0,1013.39,0,0,0,0,0,3.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,11:00,0,0,127.597,0,0,49.429,0,0,78.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19625,0,0,0,0,0,6.215,0,0,0,0,0,0,0,0,1013.23,0,0,0,0,0,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,12:00,0,0,140.007,0,0,51.288,0,0,88.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08125,0,0,0,0,0,6.671,0,0,0,0,0,0,0,0,1013.02,0,0,0,0,0,3.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,13:00,0,0,124.913,0,0,43.592,0,0,81.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06625,0,0,0,0,0,6.884,0,0,0,0,0,0,0,0,1012.86,0,0,0,0,0,3.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,14:00,0,0,83.416,0,0,25.978,0,0,57.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59875,0,0,0,0,0,6.789,0,0,0,0,0,0,0,0,1012.77,0,0,0,0,0,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,15:00,0,0,28.745,0,0,3.234,0,0,25.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6075,0,0,0,0,0,6.188,0,0,0,0,0,0,0,0,1012.85,0,0,0,0,0,3.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,16:00,0,0,2.103,0,0,0.012,0,0,2.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,5.374,0,0,0,0,0,0,0,0,1012.93,0,0,0,0,0,2.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.685,0,0,0,0,0,4.956,0,0,0,0,0,0,0,0,1013.03,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,4.695,0,0,0,0,0,0,0,0,1013.12,0,0,0,0,0,2.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7725,0,0,0,0,0,4.617,0,0,0,0,0,0,0,0,1013.24,0,0,0,0,0,2.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53125,0,0,0,0,0,4.39,0,0,0,0,0,0,0,0,1013.26,0,0,0,0,0,2.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59375,0,0,0,0,0,4.162,0,0,0,0,0,0,0,0,1013.28,0,0,0,0,0,2.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14375,0,0,0,0,0,3.972,0,0,0,0,0,0,0,0,1013.19,0,0,0,0,0,2.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92875,0,0,0,0,0,3.893,0,0,0,0,0,0,0,0,1013.13,0,0,0,0,0,2.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,0,0,0,3.859,0,0,0,0,0,0,0,0,1012.98,0,0,0,0,0,2.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03625,0,0,0,0,0,3.723,0,0,0,0,0,0,0,0,1012.84,0,0,0,0,0,2.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18125,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,1012.8,0,0,0,0,0,2.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22875,0,0,0,0,0,3.534,0,0,0,0,0,0,0,0,1012.65,0,0,0,0,0,2.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43875,0,0,0,0,0,3.473,0,0,0,0,0,0,0,0,1012.52,0,0,0,0,0,2.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27625,0,0,0,0,0,3.532,0,0,0,0,0,0,0,0,1012.41,0,0,0,0,0,2.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64,0,0,0,0,0,3.651,0,0,0,0,0,0,0,0,1012.33,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,07:00,0,0,0.017,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41625,0,0,0,0,0,3.949,0,0,0,0,0,0,0,0,1012.35,0,0,0,0,0,2.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,08:00,0,0,4.184,0,0,0.318,0,0,3.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37,0,0,0,0,0,3.857,0,0,0,0,0,0,0,0,1012.66,0,0,0,0,0,2.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,09:00,0,0,34.337,0,0,7.822,0,0,26.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28375,0,0,0,0,0,4.284,0,0,0,0,0,0,0,0,1012.78,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,10:00,0,0,77.219,0,0,25.045,0,0,52.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54875,0,0,0,0,0,5.055,0,0,0,0,0,0,0,0,1012.81,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,11:00,0,0,104.612,0,0,37.243,0,0,67.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72125,0,0,0,0,0,5.638,0,0,0,0,0,0,0,0,1012.52,0,0,0,0,0,3.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,12:00,0,0,112.013,0,0,38.967,0,0,73.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91875,0,0,0,0,0,6.006,0,0,0,0,0,0,0,0,1012.23,0,0,0,0,0,3.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,13:00,0,0,98.019,0,0,34.881,0,0,63.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68625,0,0,0,0,0,6.234,0,0,0,0,0,0,0,0,1011.94,0,0,0,0,0,3.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,14:00,0,0,66.098,0,0,17.451,0,0,48.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36875,0,0,0,0,0,6.159,0,0,0,0,0,0,0,0,1011.74,0,0,0,0,0,3.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,15:00,0,0,23.959,0,0,1.598,0,0,22.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70375,0,0,0,0,0,5.647,0,0,0,0,0,0,0,0,1011.86,0,0,0,0,0,3.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,16:00,0,0,2.367,0,0,0.09,0,0,2.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,0,0,0,0,0,5.026,0,0,0,0,0,0,0,0,1012.01,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,17:00,0,0,0.034,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77875,0,0,0,0,0,4.838,0,0,0,0,0,0,0,0,1012.12,0,0,0,0,0,2.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,18:00,0,0,0.034,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89625,0,0,0,0,0,4.552,0,0,0,0,0,0,0,0,1012.29,0,0,0,0,0,2.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,19:00,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.585,0,0,0,0,0,4.463,0,0,0,0,0,0,0,0,1012.49,0,0,0,0,0,2.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,20:00,0,0,0.011,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205,0,0,0,0,0,4.271,0,0,0,0,0,0,0,0,1012.65,0,0,0,0,0,2.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,21:00,0,0,0.014,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59375,0,0,0,0,0,4.059,0,0,0,0,0,0,0,0,1012.78,0,0,0,0,0,2.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,22:00,0,0,0.011,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4925,0,0,0,0,0,3.959,0,0,0,0,0,0,0,0,1012.8,0,0,0,0,0,2.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,23:00,0,0,0.014,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91125,0,0,0,0,0,3.839,0,0,0,0,0,0,0,0,1012.9,0,0,0,0,0,2.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97875,0,0,0,0,0,3.806,0,0,0,0,0,0,0,0,1012.92,0,0,0,0,0,2.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1125,0,0,0,0,0,3.837,0,0,0,0,0,0,0,0,1012.93,0,0,0,0,0,2.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50625,0,0,0,0,0,3.701,0,0,0,0,0,0,0,0,1013.07,0,0,0,0,0,2.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0425,0,0,0,0,0,3.374,0,0,0,0,0,0,0,0,1013.03,0,0,0,0,0,2.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68625,0,0,0,0,0,3.211,0,0,0,0,0,0,0,0,1013.14,0,0,0,0,0,2.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7975,0,0,0,0,0,3.176,0,0,0,0,0,0,0,0,1013.13,0,0,0,0,0,2.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.425,0,0,0,0,0,3.327,0,0,0,0,0,0,0,0,1013.8,0,0,0,0,0,2.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49375,0,0,0,0,0,3.382,0,0,0,0,0,0,0,0,1013.54,0,0,0,0,0,2.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,08:00,0,0,4.166,0,0,0.153,0,0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6825,0,0,0,0,0,3.546,0,0,0,0,0,0,0,0,1013.81,0,0,0,0,0,2.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,09:00,0,0,37.707,0,0,9.57,0,0,28.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,3.884,0,0,0,0,0,0,0,0,1013.51,0,0,0,0,0,2.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,10:00,0,0,71.87,0,0,20.07,0,0,51.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43875,0,0,0,0,0,4.637,0,0,0,0,0,0,0,0,1014.08,0,0,0,0,0,3.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,11:00,0,0,98.481,0,0,28.147,0,0,70.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53125,0,0,0,0,0,5.167,0,0,0,0,0,0,0,0,1013.85,0,0,0,0,0,3.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,12:00,0,0,103.352,0,0,30.025,0,0,73.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58625,0,0,0,0,0,5.605,0,0,0,0,0,0,0,0,1013.66,0,0,0,0,0,3.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,13:00,0,0,88.507,0,0,25.267,0,0,63.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40125,0,0,0,0,0,5.829,0,0,0,0,0,0,0,0,1013.43,0,0,0,0,0,3.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,14:00,0,0,63.023,0,0,14.805,0,0,48.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4775,0,0,0,0,0,5.856,0,0,0,0,0,0,0,0,1013.28,0,0,0,0,0,3.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,15:00,0,0,24.412,0,0,2.013,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4925,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,1013.22,0,0,0,0,0,3.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,16:00,0,0,2.196,0,0,0.013,0,0,2.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84125,0,0,0,0,0,4.996,0,0,0,0,0,0,0,0,1013.34,0,0,0,0,0,2.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.045,0,0,0,0,0,4.748,0,0,0,0,0,0,0,0,1013.39,0,0,0,0,0,3.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1675,0,0,0,0,0,4.636,0,0,0,0,0,0,0,0,1013.44,0,0,0,0,0,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035,0,0,0,0,0,4.645,0,0,0,0,0,0,0,0,1013.54,0,0,0,0,0,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94375,0,0,0,0,0,4.407,0,0,0,0,0,0,0,0,1013.58,0,0,0,0,0,3.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04375,0,0,0,0,0,4.319,0,0,0,0,0,0,0,0,1013.59,0,0,0,0,0,3.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,22:00,0,0,0.014,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,0,4.513,0,0,0,0,0,0,0,0,1013.59,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,23:00,0,0,0.029,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5025,0,0,0,0,0,4.454,0,0,0,0,0,0,0,0,1013.61,0,0,0,0,0,3.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,4.268,0,0,0,0,0,0,0,0,1013.52,0,0,0,0,0,3.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71125,0,0,0,0,0,4.189,0,0,0,0,0,0,0,0,1013.37,0,0,0,0,0,3.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1525,0,0,0,0,0,3.988,0,0,0,0,0,0,0,0,982.63,0,0,0,0,0,3.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,03:00,0,0,0.011,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78625,0,0,0,0,0,4.076,0,0,0,0,0,0,0,0,1013.5,0,0,0,0,0,3.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,04:00,0,0,0.006,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,0,4.011,0,0,0,0,0,0,0,0,1013.37,0,0,0,0,0,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,05:00,0,0,0.017,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27375,0,0,0,0,0,3.914,0,0,0,0,0,0,0,0,1013.31,0,0,0,0,0,3.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,06:00,0,0,0.023,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.245,0,0,0,0,0,3.834,0,0,0,0,0,0,0,0,1013.43,0,0,0,0,0,3.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,07:00,0,0,0.033,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,0,0,0,0,0,3.697,0,0,0,0,0,0,0,0,1013.57,0,0,0,0,0,3.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,08:00,0,0,3.678,0,0,0.069,0,0,3.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7175,0,0,0,0,0,3.684,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,3.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
