Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
30/03/95,8:00,,,32.7,,,0,,,32.7,,,,,,,,,,,,,,,8,,,,,,19.6,,,16.9,,,85,,,927.23,,,94,,,1.4,,,,,,,,,,,,,,,,,,,,,
30/03/95,9:00,,,191,,,73.7947,,,161.979,,,,,,,,,,,,,,,8,,,,,,20.8,,,17,,,79,,,927.81,,,100,,,1.4,,,,,,,,,,,,,,,,,,,,,
30/03/95,10:00,,,367.2,,,137.129,,,286.307,,,,,,,,,,,,,,,8,,,,,,22.1,,,16.9,,,73,,,928.19,,,106,,,1.3,,,,,,,,,,,,,,,,,,,,,
30/03/95,11:00,,,540.6,,,207.921,,,385.76,,,,,,,,,,,,,,,8,,,,,,23.4,,,16.6,,,66,,,928.21,,,107,,,1.2,,,,,,,,,,,,,,,,,,,,,
30/03/95,12:00,,,670.4,,,348.439,,,375.234,,,,,,,,,,,,,,,8,,,,,,24.4,,,16.5,,,62,,,927.92,,,91,,,0.9,,,,,,,,,,,,,,,,,,,,,
30/03/95,13:00,,,713.3,,,274.446,,,469.004,,,,,,,,,,,,,,,8,,,,,,25.2,,,16,,,58,,,927.32,,,102,,,0.7,,,,,,,,,,,,,,,,,,,,,
30/03/95,14:00,,,681.9,,,255.468,,,459.42,,,,,,,,,,,,,,,8,,,,,,26.1,,,15.5,,,54,,,864.67,,,131,,,0.7,,,,,,,,,,,,,,,,,,,,,
30/03/95,15:00,,,602.8,,,290.917,,,372.798,,,,,,,,,,,,,,,8,,,,,,26.4,,,15.5,,,52,,,863.96,,,128,,,1,,,,,,,,,,,,,,,,,,,,,
30/03/95,16:00,,,432.9,,,156.688,,,330.297,,,,,,,,,,,,,,,8,,,,,,25.6,,,15.7,,,56,,,863.62,,,171,,,1,,,,,,,,,,,,,,,,,,,,,
30/03/95,17:00,,,254.2,,,102.852,,,205.575,,,,,,,,,,,,,,,9,,,,,,24.2,,,16,,,63,,,863.79,,,166,,,1.8,,,,,,,,,,,,,,,,,,,,,
30/03/95,18:00,,,153.8,,,236.133,,,93.1479,,,,,,,,,,,,,,,9,,,,,,22.4,,,16.6,,,71,,,925.9,,,153,,,1.9,,,,,,,,,,,,,,,,,,,,,
30/03/95,19:00,,,26.5,,,62.0029,,,25.1487,,,,,,,,,,,,,,,9,,,,,,21.6,,,16.6,,,75,,,926.36,,,149,,,1.5,,,,,,,,,,,,,,,,,,,,,
30/03/95,20:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,9,,,,,,21.1,,,16.9,,,77,,,926.76,,,143,,,1.6,,,,,,,,,,,,,,,,,,,,,
30/03/95,21:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,9,,,,,,20.7,,,16.8,,,78,,,927.28,,,143,,,1.6,,,,,,,,,,,,,,,,,,,,,
30/03/95,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,9,,,,,,20.6,,,16.9,,,80,,,927.57,,,134,,,1.6,,,,,,,,,,,,,,,,,,,,,
30/03/95,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.4,,,17,,,81,,,927.65,,,115,,,1.3,,,,,,,,,,,,,,,,,,,,,
30/03/95,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.3,,,17.1,,,82,,,927.49,,,121,,,1.1,,,,,,,,,,,,,,,,,,,,,
31/03/95,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.1,,,17.1,,,83,,,927.25,,,100,,,1.1,,,,,,,,,,,,,,,,,,,,,
31/03/95,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.8,,,16.9,,,83,,,926.86,,,108,,,1,,,,,,,,,,,,,,,,,,,,,
31/03/95,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.6,,,16.7,,,83,,,926.27,,,105,,,1.2,,,,,,,,,,,,,,,,,,,,,
31/03/95,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.4,,,16.6,,,84,,,925.93,,,100,,,1,,,,,,,,,,,,,,,,,,,,,
31/03/95,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.2,,,16.5,,,84,,,925.79,,,107,,,1.1,,,,,,,,,,,,,,,,,,,,,
31/03/95,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,19,,,16.5,,,85,,,925.9,,,108,,,1.1,,,,,,,,,,,,,,,,,,,,,
31/03/95,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19,,,16.5,,,86,,,926.44,,,104,,,0.8,,,,,,,,,,,,,,,,,,,,,
31/03/95,8:00,,,29.9,,,0,,,29.9,,,,,,,,,,,,,,,6,,,,,,19.4,,,16.6,,,84,,,926.97,,,104,,,1.3,,,,,,,,,,,,,,,,,,,,,
31/03/95,9:00,,,166.2,,,24.9395,,,156.436,,,,,,,,,,,,,,,6,,,,,,20.5,,,16.5,,,78,,,927.57,,,101,,,1.4,,,,,,,,,,,,,,,,,,,,,
31/03/95,10:00,,,364.3,,,149.37,,,276.487,,,,,,,,,,,,,,,6,,,,,,21.7,,,16.4,,,72,,,927.85,,,92,,,1.7,,,,,,,,,,,,,,,,,,,,,
31/03/95,11:00,,,552,,,223.498,,,386.083,,,,,,,,,,,,,,,6,,,,,,23.2,,,16.3,,,65,,,927.78,,,107,,,1.3,,,,,,,,,,,,,,,,,,,,,
31/03/95,12:00,,,699.2,,,371.356,,,385.617,,,,,,,,,,,,,,,6,,,,,,24.5,,,15.8,,,59,,,927.37,,,111,,,0.8,,,,,,,,,,,,,,,,,,,,,
31/03/95,13:00,,,718.8,,,330.626,,,425.497,,,,,,,,,,,,,,,8,,,,,,25.5,,,15.5,,,55,,,926.77,,,147,,,0.3,,,,,,,,,,,,,,,,,,,,,
31/03/95,14:00,,,762.9,,,479.623,,,346.817,,,,,,,,,,,,,,,8,,,,,,26.1,,,14.8,,,50,,,926.08,,,175,,,0.8,,,,,,,,,,,,,,,,,,,,,
31/03/95,15:00,,,734.2,,,590.1,,,269.804,,,,,,,,,,,,,,,8,,,,,,26.8,,,14.7,,,48,,,925.37,,,171,,,1.1,,,,,,,,,,,,,,,,,,,,,
31/03/95,16:00,,,506.6,,,333.247,,,289.663,,,,,,,,,,,,,,,9,,,,,,26.2,,,14.9,,,50,,,924.96,,,184,,,1.3,,,,,,,,,,,,,,,,,,,,,
31/03/95,17:00,,,296.4,,,189.531,,,207.55,,,,,,,,,,,,,,,8,,,,,,25.3,,,15.8,,,56,,,924.97,,,179,,,2,,,,,,,,,,,,,,,,,,,,,
31/03/95,18:00,,,169.5,,,321.104,,,88.3165,,,,,,,,,,,,,,,8,,,,,,23.8,,,16.2,,,63,,,925.33,,,169,,,1.9,,,,,,,,,,,,,,,,,,,,,
31/03/95,19:00,,,37,,,171.887,,,33.9393,,,,,,,,,,,,,,,8,,,,,,21.8,,,16.4,,,72,,,925.82,,,180,,,1.9,,,,,,,,,,,,,,,,,,,,,
31/03/95,20:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,8,,,,,,21,,,16.4,,,75,,,926.29,,,151,,,2,,,,,,,,,,,,,,,,,,,,,
31/03/95,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.5,,,16.5,,,78,,,926.85,,,138,,,1.5,,,,,,,,,,,,,,,,,,,,,
31/03/95,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.4,,,16.2,,,77,,,927.31,,,128,,,1.7,,,,,,,,,,,,,,,,,,,,,
31/03/95,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20.2,,,16.3,,,78,,,927.45,,,123,,,1.7,,,,,,,,,,,,,,,,,,,,,
31/03/95,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,20,,,16.2,,,79,,,927.27,,,117,,,1.4,,,,,,,,,,,,,,,,,,,,,
1/04/95,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,19.7,,,16.1,,,80,,,926.96,,,109,,,1.4,,,,,,,,,,,,,,,,,,,,,
1/04/95,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,19.6,,,16.1,,,81,,,926.59,,,111,,,1.4,,,,,,,,,,,,,,,,,,,,,
1/04/95,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,19.3,,,16.1,,,82,,,926.23,,,108,,,1.2,,,,,,,,,,,,,,,,,,,,,
1/04/95,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,19.1,,,16.1,,,83,,,925.83,,,108,,,1,,,,,,,,,,,,,,,,,,,,,
1/04/95,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.9,,,16.1,,,84,,,925.67,,,118,,,0.9,,,,,,,,,,,,,,,,,,,,,
1/04/95,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.8,,,16.2,,,85,,,925.89,,,105,,,1,,,,,,,,,,,,,,,,,,,,,
1/04/95,7:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.8,,,16.2,,,85,,,926.39,,,107,,,1.2,,,,,,,,,,,,,,,,,,,,,
1/04/95,8:00,,,29.6,,,0,,,29.6,,,,,,,,,,,,,,,6,,,,,,19.2,,,16.3,,,84,,,926.97,,,106,,,1.3,,,,,,,,,,,,,,,,,,,,,
1/04/95,9:00,,,179.1,,,68.7398,,,152.308,,,,,,,,,,,,,,,6,,,,,,20.7,,,16.5,,,78,,,927.49,,,99,,,1.5,,,,,,,,,,,,,,,,,,,,,
1/04/95,10:00,,,410.7,,,240.081,,,270.049,,,,,,,,,,,,,,,6,,,,,,22,,,16.1,,,70,,,927.81,,,101,,,1.5,,,,,,,,,,,,,,,,,,,,,
1/04/95,11:00,,,611.8,,,381.317,,,329.626,,,,,,,,,,,,,,,6,,,,,,23.2,,,16,,,65,,,927.73,,,98,,,1.4,,,,,,,,,,,,,,,,,,,,,
1/04/95,12:00,,,801.2,,,614.403,,,284.051,,,,,,,,,,,,,,,6,,,,,,24.6,,,15.7,,,58,,,927.41,,,99,,,1,,,,,,,,,,,,,,,,,,,,,
1/04/95,13:00,,,820.5,,,543.242,,,340.246,,,,,,,,,,,,,,,6,,,,,,25.7,,,15.4,,,53,,,926.76,,,125,,,0.9,,,,,,,,,,,,,,,,,,,,,
1/04/95,14:00,,,668.4,,,279.509,,,426.866,,,,,,,,,,,,,,,6,,,,,,26.2,,,14.7,,,49,,,926.07,,,156,,,0.7,,,,,,,,,,,,,,,,,,,,,
1/04/95,15:00,,,696.3,,,513.983,,,293.685,,,,,,,,,,,,,,,6,,,,,,26.8,,,14.4,,,47,,,925.44,,,172,,,0.9,,,,,,,,,,,,,,,,,,,,,
1/04/95,16:00,,,508.8,,,355.18,,,278.957,,,,,,,,,,,,,,,8,,,,,,26.5,,,15.6,,,52,,,925.07,,,169,,,1.8,,,,,,,,,,,,,,,,,,,,,
1/04/95,17:00,,,333.5,,,332.403,,,178.999,,,,,,,,,,,,,,,8,,,,,,24.8,,,16.5,,,61,,,925.13,,,169,,,2.8,,,,,,,,,,,,,,,,,,,,,
1/04/95,18:00,,,188.6,,,533.967,,,55.7498,,,,,,,,,,,,,,,8,,,,,,23.4,,,16.6,,,66,,,925.53,,,165,,,2.9,,,,,,,,,,,,,,,,,,,,,
1/04/95,19:00,,,38.8,,,215.005,,,35.826,,,,,,,,,,,,,,,6,,,,,,22.2,,,16.6,,,71,,,925.88,,,152,,,2.2,,,,,,,,,,,,,,,,,,,,,
1/04/95,20:00,,,0.9,,,0,,,0.9,,,,,,,,,,,,,,,6,,,,,,21.5,,,16.5,,,74,,,926.37,,,149,,,2.1,,,,,,,,,,,,,,,,,,,,,
1/04/95,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,21,,,16.4,,,75,,,926.95,,,144,,,1.9,,,,,,,,,,,,,,,,,,,,,
