Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/21/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.70,,,-2.90,,,90,,,1012.79,,,70,,,3.00,,,777700,,,528,,,80,,,0.0840,,,0.170,,,0.0,0,,
01/21/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-1.80,,,-2.70,,,93,,,1012.79,,,70,,,5.00,,,777700,,,517,,,80,,,0.0840,,,0.170,,,0.0,0,,
01/22/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.50,,,-2.70,,,90,,,1012.79,,,70,,,4.00,,,777700,,,528,,,80,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.90,,,-3.00,,,91,,,1012.79,,,60,,,3.00,,,777700,,,340,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.30,,,-3.50,,,90,,,1012.79,,,60,,,3.00,,,777700,,,678,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.70,,,-3.90,,,90,,,1012.79,,,50,,,2.00,,,777700,,,679,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.30,,,-3.60,,,90,,,1012.79,,,60,,,3.00,,,777700,,,679,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.80,,,-3.30,,,88,,,1012.79,,,60,,,4.00,,,777700,,,614,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.60,,,-3.10,,,88,,,1012.79,,,60,,,3.00,,,777700,,,616,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,08:00,0,0,18,,,0,,,17,,,4623,,,1723,,,4491,,,3911,,,9,,,9,,,-1.50,,,-2.80,,,90,,,1012.79,,,50,,,4.00,,,777700,,,282,,,80,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,09:00,66,488,54,,,27,,,48,,,8225,,,3127,,,7784,,,5788,,,9,,,9,,,-1.40,,,-3.00,,,87,,,1012.79,,,70,,,4.00,,,777700,,,239,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,10:00,225,1412,77,,,32,,,70,,,10752,,,3233,,,10011,,,5955,,,8,,,8,,,-1.30,,,-3.10,,,86,,,1012.79,,,70,,,4.00,,,777700,,,289,,,70,,,0.0850,,,0.170,,,0.0,0,,
01/22/2015,11:00,343,1412,98,,,29,,,89,,,12815,,,3611,,,11825,,,6252,,,9,,,9,,,-1.10,,,-2.70,,,87,,,1012.79,,,60,,,3.00,,,777700,,,327,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,12:00,413,1412,113,,,40,,,101,,,12587,,,4061,,,11491,,,5713,,,8,,,8,,,-0.70,,,-2.80,,,84,,,1012.79,,,70,,,3.00,,,777700,,,362,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,13:00,428,1412,94,,,38,,,83,,,10007,,,4820,,,9486,,,4704,,,8,,,8,,,-0.40,,,-2.60,,,83,,,1012.79,,,50,,,3.00,,,777700,,,357,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,14:00,388,1412,66,,,55,,,55,,,6445,,,6490,,,6445,,,3496,,,8,,,8,,,-0.10,,,-2.30,,,83,,,1012.79,,,40,,,3.00,,,777700,,,357,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,15:00,296,1412,35,,,69,,,27,,,2735,,,5274,,,2689,,,1704,,,8,,,8,,,0.20,,,-1.90,,,84,,,1012.79,,,60,,,2.00,,,777700,,,378,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,16:00,157,1412,8,,,31,,,6,,,548,,,1617,,,501,,,381,,,8,,,8,,,0.50,,,-1.50,,,85,,,1012.8,,,20,,,2.00,,,777700,,,378,,,90,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,17:00,0,1271,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,0.60,,,-1.70,,,83,,,1012.8,,,30,,,2.00,,,777700,,,368,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,0.50,,,-1.90,,,82,,,1012.8,,,50,,,2.00,,,777700,,,329,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,-0.60,,,-2.50,,,85,,,1012.79,,,60,,,2.00,,,777700,,,394,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,-1.20,,,-3.00,,,86,,,1012.79,,,30,,,2.00,,,777700,,,443,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.80,,,-3.40,,,87,,,1012.79,,,20,,,1.00,,,777700,,,496,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.10,,,-3.30,,,90,,,1012.79,,,30,,,1.00,,,777700,,,546,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/22/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-3.10,,,-3.80,,,94,,,1012.79,,,50,,,1.00,,,777700,,,413,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/22/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-3.60,,,-3.80,,,98,,,1012.79,,,30,,,1.00,,,777700,,,299,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-3.70,,,-4.00,,,97,,,1012.79,,,360,,,1.00,,,777700,,,237,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-4.70,,,-5.00,,,97,,,1012.79,,,33,,,1.00,,,777700,,,240,,,60,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-4.00,,,-4.10,,,99,,,1012.79,,,40,,,1.00,,,777700,,,290,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-5.60,,,-6.10,,,96,,,1012.78,,,30,,,1.00,,,777700,,,289,,,50,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-5.80,,,-6.40,,,95,,,1012.78,,,340,,,1.00,,,777700,,,182,,,50,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-5.50,,,-5.80,,,97,,,1012.78,,,38,,,1.00,,,777700,,,168,,,60,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-4.40,,,-4.40,,,100,,,1012.79,,,160,,,1.00,,,777700,,,168,,,60,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,08:00,0,0,29,,,0,,,18,,,7177,,,17682,,,4600,,,4933,,,10,,,10,,,-3.70,,,-3.70,,,100,,,1012.79,,,150,,,1.00,,,777700,,,150,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,09:00,70,517,92,,,245,,,49,,,14854,,,30543,,,8169,,,7561,,,10,,,10,,,-3.40,,,-3.40,,,100,,,1012.79,,,36,,,1.00,,,777700,,,146,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,10:00,230,1412,159,,,340,,,74,,,20586,,,40324,,,10349,,,7146,,,10,,,10,,,-3.30,,,-3.40,,,99,,,1012.79,,,180,,,1.00,,,777700,,,146,,,70,,,0.0850,,,0.160,,,0.0,0,,
01/23/2015,11:00,348,1412,216,,,444,,,84,,,23940,,,48476,,,11102,,,5972,,,10,,,10,,,-3.10,,,-3.20,,,99,,,1012.79,,,140,,,1.00,,,777700,,,170,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,12:00,418,1412,241,,,507,,,86,,,24048,,,50159,,,10971,,,5487,,,10,,,10,,,-2.60,,,-2.60,,,100,,,1012.79,,,150,,,2.00,,,777700,,,526,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,13:00,433,1412,216,,,477,,,82,,,19372,,,44141,,,9660,,,4987,,,10,,,10,,,-2.00,,,-2.30,,,98,,,1012.79,,,140,,,1.00,,,777700,,,527,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,14:00,393,1412,150,,,389,,,65,,,11703,,,34196,,,6653,,,3840,,,10,,,10,,,-1.50,,,-2.20,,,94,,,1012.79,,,130,,,2.00,,,777700,,,568,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,15:00,301,1412,70,,,282,,,35,,,4629,,,20426,,,2992,,,2007,,,9,,,9,,,-0.70,,,-1.90,,,91,,,1012.79,,,140,,,1.00,,,777700,,,579,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,16:00,163,1412,16,,,119,,,9,,,876,,,6044,,,629,,,489,,,9,,,9,,,-0.60,,,-2.00,,,89,,,1012.79,,,170,,,1.00,,,777700,,,577,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,17:00,0,1316,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.00,,,-2.70,,,87,,,1012.79,,,200,,,2.00,,,777700,,,538,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.20,,,-2.70,,,88,,,1012.79,,,190,,,2.00,,,777700,,,478,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.50,,,-2.70,,,90,,,1012.79,,,190,,,2.00,,,777700,,,456,,,80,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.40,,,-3.10,,,87,,,1012.79,,,190,,,3.00,,,777700,,,200,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.70,,,-3.30,,,87,,,1012.79,,,200,,,5.00,,,777700,,,190,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.90,,,-3.30,,,89,,,1012.79,,,190,,,4.00,,,777700,,,189,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.10,,,-3.60,,,88,,,1012.79,,,200,,,3.00,,,777700,,,193,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/23/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.10,,,-3.40,,,90,,,1012.79,,,190,,,4.00,,,777700,,,194,,,70,,,0.0850,,,0.150,,,0.0,0,,
01/24/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-2.10,,,-3.30,,,90,,,1012.79,,,190,,,4.00,,,777700,,,192,,,70,,,0.0860,,,0.150,,,0.0,0,,
01/24/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.90,,,-3.10,,,90,,,1012.79,,,190,,,4.00,,,777700,,,189,,,70,,,0.0860,,,0.150,,,0.0,0,,
01/24/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.60,,,-2.80,,,90,,,1012.79,,,190,,,4.00,,,777700,,,187,,,80,,,0.0860,,,0.150,,,0.0,0,,
01/24/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.40,,,-3.00,,,87,,,1012.79,,,190,,,5.00,,,777700,,,185,,,70,,,0.0860,,,0.150,,,0.0,0,,
01/24/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,-1.00,,,-2.60,,,88,,,1012.79,,,200,,,4.00,,,777700,,,329,,,80,,,0.0860,,,0.150,,,0.4,0,,
01/24/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-0.80,,,-1.70,,,93,,,1012.79,,,180,,,4.00,,,777700,,,387,,,80,,,0.0860,,,0.150,,,1.0,0,,
01/24/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-0.50,,,-1.10,,,95,,,1012.79,,,190,,,4.00,,,777700,,,255,,,90,,,0.0860,,,0.190,,,1.5,0,,
01/24/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-0.50,,,-0.50,,,100,,,1012.79,,,200,,,4.00,,,777700,,,39,,,100,,,0.0860,,,0.260,,,1.8,0,,
01/24/2015,09:00,74,547,36,,,19,,,32,,,8851,,,8216,,,8063,,,5826,,,10,,,10,,,-0.10,,,-0.10,,,100,,,1012.79,,,210,,,3.00,,,777700,,,29,,,100,,,0.0860,,,0.310,,,1.4,0,,
01/24/2015,10:00,234,1411,110,,,138,,,73,,,17444,,,22871,,,13264,,,8301,,,10,,,10,,,0.30,,,0.30,,,100,,,1012.79,,,250,,,3.00,,,777700,,,30,,,100,,,0.0860,,,0.330,,,0.7,0,,
01/24/2015,11:00,353,1411,191,,,301,,,100,,,23921,,,36504,,,14284,,,8272,,,10,,,10,,,0.90,,,0.90,,,100,,,1012.8,,,230,,,2.00,,,777700,,,29,,,110,,,0.0860,,,0.540,,,0.2,0,,
01/24/2015,12:00,423,1411,230,,,401,,,106,,,25444,,,43628,,,12894,,,7353,,,10,,,10,,,2.00,,,1.80,,,99,,,1012.8,,,220,,,2.00,,,777700,,,30,,,120,,,0.0860,,,0.530,,,0.0,0,,
01/24/2015,13:00,438,1411,217,,,438,,,94,,,21091,,,44120,,,10732,,,5898,,,10,,,10,,,2.90,,,2.10,,,94,,,1012.8,,,240,,,2.00,,,777700,,,30,,,120,,,0.0860,,,0.510,,,0.0,0,,
01/24/2015,14:00,399,1411,161,,,419,,,70,,,12880,,,36897,,,7191,,,4099,,,8,,,8,,,4.70,,,1.90,,,82,,,1012.8,,,300,,,3.00,,,777700,,,134,,,120,,,0.0860,,,0.490,,,0.0,0,,
01/24/2015,15:00,307,1411,79,,,302,,,38,,,5198,,,20858,,,3304,,,2201,,,7,,,7,,,4.60,,,1.40,,,80,,,1012.8,,,310,,,4.00,,,777700,,,426,,,110,,,0.0860,,,0.480,,,0.0,0,,
01/24/2015,16:00,169,1411,17,,,103,,,10,,,932,,,5305,,,735,,,570,,,7,,,7,,,4.60,,,1.50,,,80,,,1012.8,,,300,,,3.00,,,777700,,,543,,,120,,,0.0860,,,0.470,,,0.0,0,,
01/24/2015,17:00,0,1361,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,3.00,,,1.10,,,87,,,1012.8,,,280,,,3.00,,,777700,,,544,,,110,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,1.70,,,0.50,,,92,,,1012.8,,,280,,,3.00,,,777700,,,545,,,100,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.70,,,-0.10,,,94,,,1012.8,,,270,,,2.00,,,777700,,,562,,,100,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,1.00,,,0.10,,,94,,,1012.8,,,270,,,3.00,,,777700,,,615,,,100,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,2.80,,,1.10,,,89,,,1012.8,,,320,,,3.00,,,777700,,,615,,,110,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.10,,,-0.20,,,98,,,1012.79,,,240,,,2.00,,,777700,,,606,,,100,,,0.0860,,,0.460,,,0.0,0,,
01/24/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-0.10,,,-0.30,,,98,,,1012.79,,,250,,,2.00,,,777700,,,642,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/24/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-2.30,,,-2.40,,,99,,,1012.79,,,210,,,1.00,,,777700,,,686,,,80,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,-2.90,,,-3.00,,,99,,,1012.79,,,230,,,1.00,,,777700,,,626,,,70,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.30,,,-0.10,,,97,,,1012.79,,,250,,,3.00,,,777700,,,615,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.40,,,-0.20,,,96,,,1012.8,,,250,,,3.00,,,777700,,,615,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.80,,,0.10,,,95,,,1012.8,,,250,,,3.00,,,777700,,,698,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,1.10,,,0.50,,,96,,,1012.8,,,250,,,3.00,,,777700,,,700,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.70,,,0.50,,,99,,,1012.8,,,240,,,2.00,,,777700,,,675,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,0.50,,,0.50,,,100,,,1012.8,,,230,,,2.00,,,777700,,,674,,,100,,,0.0860,,,0.320,,,0.0,0,,
01/25/2015,08:00,0,0,23,,,0,,,22,,,5840,,,1199,,,5784,,,4836,,,10,,,10,,,2.00,,,1.30,,,95,,,1012.8,,,250,,,3.00,,,777700,,,600,,,110,,,0.0860,,,0.310,,,0.3,0,,
01/25/2015,09:00,78,578,70,,,17,,,67,,,11785,,,3198,,,11196,,,8055,,,10,,,10,,,2.20,,,1.70,,,96,,,1012.8,,,250,,,3.00,,,777700,,,549,,,120,,,0.0860,,,0.310,,,0.1,0,,
01/25/2015,10:00,239,1411,123,,,45,,,111,,,16134,,,6666,,,14421,,,8666,,,10,,,10,,,2.30,,,1.90,,,97,,,1012.8,,,230,,,2.00,,,777700,,,595,,,120,,,0.0860,,,0.310,,,0.1,0,,
01/25/2015,11:00,358,1411,143,,,84,,,117,,,15950,,,8575,,,13619,,,7003,,,10,,,10,,,3.50,,,2.50,,,93,,,1012.8,,,250,,,3.00,,,777700,,,586,,,130,,,0.0860,,,0.240,,,0.1,0,,
01/25/2015,12:00,428,1411,118,,,83,,,93,,,12279,,,6077,,,10652,,,4983,,,10,,,10,,,3.90,,,2.80,,,93,,,1012.8,,,250,,,3.00,,,777700,,,519,,,130,,,0.0860,,,0.240,,,0.1,0,,
01/25/2015,13:00,444,1411,81,,,36,,,71,,,8186,,,2256,,,7711,,,3843,,,10,,,10,,,3.90,,,3.30,,,96,,,1012.8,,,240,,,3.00,,,777700,,,500,,,140,,,0.0860,,,0.230,,,0.1,0,,
01/25/2015,14:00,405,1411,56,,,9,,,54,,,5146,,,788,,,5146,,,2805,,,10,,,10,,,4.00,,,3.60,,,97,,,1012.8,,,240,,,3.00,,,777700,,,561,,,140,,,0.0860,,,0.230,,,0.2,0,,
01/25/2015,15:00,313,1411,31,,,7,,,30,,,2304,,,361,,,2304,,,1218,,,10,,,10,,,4.00,,,4.00,,,100,,,1012.8,,,230,,,3.00,,,777700,,,255,,,150,,,0.0860,,,0.230,,,0.2,0,,
01/25/2015,16:00,175,1411,6,,,0,,,6,,,321,,,0,,,321,,,141,,,10,,,10,,,3.90,,,3.90,,,100,,,1012.8,,,220,,,2.00,,,777700,,,183,,,150,,,0.0860,,,0.230,,,0.1,0,,
01/25/2015,17:00,0,1407,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.70,,,3.60,,,99,,,1012.8,,,220,,,2.00,,,777700,,,228,,,140,,,0.0860,,,0.220,,,0.1,0,,
01/25/2015,18:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.60,,,3.60,,,100,,,1012.8,,,220,,,3.00,,,777700,,,247,,,140,,,0.0860,,,0.220,,,0.1,0,,
01/25/2015,19:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.60,,,3.60,,,100,,,1012.8,,,200,,,3.00,,,777700,,,310,,,140,,,0.0860,,,0.220,,,0.1,0,,
01/25/2015,20:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.40,,,3.30,,,99,,,1012.8,,,200,,,3.00,,,777700,,,290,,,140,,,0.0860,,,0.220,,,0.1,0,,
01/25/2015,21:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.60,,,3.50,,,99,,,1012.8,,,210,,,3.00,,,777700,,,305,,,140,,,0.0860,,,0.220,,,0.0,0,,
01/25/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.40,,,3.30,,,99,,,1012.8,,,190,,,3.00,,,777700,,,339,,,140,,,0.0860,,,0.210,,,0.0,0,,
01/25/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.50,,,3.40,,,99,,,1012.8,,,200,,,3.00,,,777700,,,418,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/25/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.40,,,3.30,,,99,,,1012.8,,,180,,,2.00,,,777700,,,395,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.30,,,3.30,,,100,,,1012.8,,,180,,,2.00,,,777700,,,213,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.20,,,3.20,,,100,,,1012.8,,,190,,,3.00,,,777700,,,150,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.20,,,3.20,,,100,,,1012.8,,,190,,,3.00,,,777700,,,86,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.10,,,3.10,,,100,,,1012.8,,,190,,,4.00,,,777700,,,29,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,05:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.10,,,3.00,,,99,,,1012.8,,,190,,,3.00,,,777700,,,29,,,130,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,06:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.50,,,3.50,,,100,,,1012.8,,,200,,,3.00,,,777700,,,29,,,140,,,0.0860,,,0.160,,,0.0,0,,
01/26/2015,07:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.80,,,3.70,,,99,,,1012.8,,,200,,,4.00,,,777700,,,29,,,140,,,0.0860,,,0.150,,,0.0,0,,
01/26/2015,08:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,3.90,,,3.90,,,100,,,1012.8,,,210,,,4.00,,,777700,,,29,,,150,,,0.0860,,,0.150,,,0.1,0,,
01/26/2015,09:00,83,610,15,,,0,,,15,,,2228,,,0,,,2228,,,966,,,10,,,10,,,4.00,,,4.00,,,100,,,1012.8,,,210,,,4.00,,,777700,,,29,,,150,,,0.0860,,,0.150,,,0.3,0,,
01/26/2015,10:00,244,1411,27,,,0,,,27,,,3157,,,0,,,3157,,,1494,,,10,,,10,,,4.20,,,4.20,,,100,,,1012.8,,,210,,,4.00,,,777700,,,29,,,150,,,0.0860,,,0.150,,,0.2,0,,
01/26/2015,11:00,363,1411,32,,,0,,,32,,,3862,,,41,,,3842,,,1642,,,10,,,10,,,4.50,,,4.50,,,100,,,1012.8,,,210,,,4.00,,,777700,,,29,,,160,,,0.0860,,,0.150,,,0.1,0,,
01/26/2015,12:00,434,1411,31,,,2,,,30,,,3300,,,111,,,3280,,,1415,,,10,,,10,,,4.90,,,4.90,,,100,,,1012.8,,,210,,,4.00,,,777700,,,30,,,160,,,0.0860,,,0.150,,,0.0,0,,
01/26/2015,13:00,450,1411,20,,,2,,,20,,,1685,,,71,,,1685,,,875,,,10,,,10,,,5.40,,,5.40,,,100,,,1012.8,,,220,,,4.00,,,777700,,,30,,,170,,,0.0860,,,0.150,,,0.1,0,,
